Source,Target,year_of_mission,mission_title,ascend_shuttle,in_orbit,descend_shuttle
154,155,1984,STS-51-A,STS-51-A,STS-51-A,STS-51-A
155,113,1984,STS-51-A,STS-51-A,STS-51-A,STS-51-A
155,119,1984,STS-51-A,STS-51-A,STS-51-A,STS-51-A
155,154,1984,STS-51-A,STS-51-A,STS-51-A,STS-51-A
115,160,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
115,161,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
115,162,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
115,163,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
160,115,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
160,161,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
160,162,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
160,163,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
161,115,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
161,160,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
161,162,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
161,163,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
162,115,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
162,160,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
162,161,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
162,163,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
163,115,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
163,160,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
163,161,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
163,162,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D
115,184,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
115,185,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
115,186,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
184,115,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
184,185,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
184,186,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
185,115,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
185,184,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
185,186,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
186,115,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
186,184,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
186,185,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J
117,165,1989,STS-33,STS-33,STS-33,STS-33
117,215,1989,STS-33,STS-33,STS-33,STS-33
117,224,1989,STS-33,STS-33,STS-33,STS-33
117,225,1989,STS-33,STS-33,STS-33,STS-33
165,117,1989,STS-33,STS-33,STS-33,STS-33
165,215,1989,STS-33,STS-33,STS-33,STS-33
165,224,1989,STS-33,STS-33,STS-33,STS-33
165,225,1989,STS-33,STS-33,STS-33,STS-33
215,117,1989,STS-33,STS-33,STS-33,STS-33
215,165,1989,STS-33,STS-33,STS-33,STS-33
215,224,1989,STS-33,STS-33,STS-33,STS-33
215,225,1989,STS-33,STS-33,STS-33,STS-33
224,117,1989,STS-33,STS-33,STS-33,STS-33
224,165,1989,STS-33,STS-33,STS-33,STS-33
224,215,1989,STS-33,STS-33,STS-33,STS-33
224,225,1989,STS-33,STS-33,STS-33,STS-33
225,117,1989,STS-33,STS-33,STS-33,STS-33
225,165,1989,STS-33,STS-33,STS-33,STS-33
225,215,1989,STS-33,STS-33,STS-33,STS-33
225,224,1989,STS-33,STS-33,STS-33,STS-33
117,165,1991,STS-44,STS-44,STS-44,STS-44
117,261,1991,STS-44,STS-44,STS-44,STS-44
117,262,1991,STS-44,STS-44,STS-44,STS-44
117,263,1991,STS-44,STS-44,STS-44,STS-44
117,264,1991,STS-44,STS-44,STS-44,STS-44
165,117,1991,STS-44,STS-44,STS-44,STS-44
165,261,1991,STS-44,STS-44,STS-44,STS-44
165,262,1991,STS-44,STS-44,STS-44,STS-44
165,263,1991,STS-44,STS-44,STS-44,STS-44
165,264,1991,STS-44,STS-44,STS-44,STS-44
261,117,1991,STS-44,STS-44,STS-44,STS-44
261,165,1991,STS-44,STS-44,STS-44,STS-44
261,262,1991,STS-44,STS-44,STS-44,STS-44
261,263,1991,STS-44,STS-44,STS-44,STS-44
261,264,1991,STS-44,STS-44,STS-44,STS-44
262,117,1991,STS-44,STS-44,STS-44,STS-44
262,165,1991,STS-44,STS-44,STS-44,STS-44
262,261,1991,STS-44,STS-44,STS-44,STS-44
262,263,1991,STS-44,STS-44,STS-44,STS-44
262,264,1991,STS-44,STS-44,STS-44,STS-44
263,117,1991,STS-44,STS-44,STS-44,STS-44
263,165,1991,STS-44,STS-44,STS-44,STS-44
263,261,1991,STS-44,STS-44,STS-44,STS-44
263,262,1991,STS-44,STS-44,STS-44,STS-44
263,264,1991,STS-44,STS-44,STS-44,STS-44
264,117,1991,STS-44,STS-44,STS-44,STS-44
264,165,1991,STS-44,STS-44,STS-44,STS-44
264,261,1991,STS-44,STS-44,STS-44,STS-44
264,262,1991,STS-44,STS-44,STS-44,STS-44
264,263,1991,STS-44,STS-44,STS-44,STS-44
117,163,1993,STS-61,STS-61,STS-61,STS-61
117,179,1993,STS-61,STS-61,STS-61,STS-61
117,192,1993,STS-61,STS-61,STS-61,STS-61
117,225,1993,STS-61,STS-61,STS-61,STS-61
117,235,1993,STS-61,STS-61,STS-61,STS-61
117,274,1993,STS-61,STS-61,STS-61,STS-61
163,117,1993,STS-61,STS-61,STS-61,STS-61
163,179,1993,STS-61,STS-61,STS-61,STS-61
163,192,1993,STS-61,STS-61,STS-61,STS-61
163,225,1993,STS-61,STS-61,STS-61,STS-61
163,235,1993,STS-61,STS-61,STS-61,STS-61
163,274,1993,STS-61,STS-61,STS-61,STS-61
179,117,1993,STS-61,STS-61,STS-61,STS-61
179,163,1993,STS-61,STS-61,STS-61,STS-61
179,192,1993,STS-61,STS-61,STS-61,STS-61
179,225,1993,STS-61,STS-61,STS-61,STS-61
179,235,1993,STS-61,STS-61,STS-61,STS-61
179,274,1993,STS-61,STS-61,STS-61,STS-61
192,117,1985,STS-61,STS-61,STS-61,STS-61
192,163,1985,STS-61,STS-61,STS-61,STS-61
192,179,1985,STS-61,STS-61,STS-61,STS-61
192,225,1985,STS-61,STS-61,STS-61,STS-61
192,235,1985,STS-61,STS-61,STS-61,STS-61
192,274,1985,STS-61,STS-61,STS-61,STS-61
225,117,1993,STS-61,STS-61,STS-61,STS-61
225,163,1993,STS-61,STS-61,STS-61,STS-61
225,179,1993,STS-61,STS-61,STS-61,STS-61
225,192,1993,STS-61,STS-61,STS-61,STS-61
225,235,1993,STS-61,STS-61,STS-61,STS-61
225,274,1993,STS-61,STS-61,STS-61,STS-61
235,117,1993,STS-61,STS-61,STS-61,STS-61
235,163,1993,STS-61,STS-61,STS-61,STS-61
235,179,1993,STS-61,STS-61,STS-61,STS-61
235,192,1993,STS-61,STS-61,STS-61,STS-61
235,225,1993,STS-61,STS-61,STS-61,STS-61
235,274,1993,STS-61,STS-61,STS-61,STS-61
274,117,1993,STS-61,STS-61,STS-61,STS-61
274,163,1993,STS-61,STS-61,STS-61,STS-61
274,179,1993,STS-61,STS-61,STS-61,STS-61
274,192,1993,STS-61,STS-61,STS-61,STS-61
274,225,1993,STS-61,STS-61,STS-61,STS-61
274,235,1993,STS-61,STS-61,STS-61,STS-61
117,254,1996,STS-80,STS-80,STS-80,STS-80
117,290,1996,STS-80,STS-80,STS-80,STS-80
117,310,1996,STS-80,STS-80,STS-80,STS-80
117,335,1996,STS-80,STS-80,STS-80,STS-80
254,117,1996,STS-80,STS-80,STS-80,STS-80
254,290,1996,STS-80,STS-80,STS-80,STS-80
254,310,1996,STS-80,STS-80,STS-80,STS-80
254,335,1996,STS-80,STS-80,STS-80,STS-80
290,117,1996,STS-80,STS-80,STS-80,STS-80
290,254,1996,STS-80,STS-80,STS-80,STS-80
290,310,1996,STS-80,STS-80,STS-80,STS-80
290,335,1996,STS-80,STS-80,STS-80,STS-80
310,117,1996,STS-80,STS-80,STS-80,STS-80
310,254,1996,STS-80,STS-80,STS-80,STS-80
310,290,1996,STS-80,STS-80,STS-80,STS-80
310,335,1996,STS-80,STS-80,STS-80,STS-80
335,117,1996,STS-80,STS-80,STS-80,STS-80
335,254,1996,STS-80,STS-80,STS-80,STS-80
335,290,1996,STS-80,STS-80,STS-80,STS-80
335,310,1996,STS-80,STS-80,STS-80,STS-80
118,208,1997,24,STSï¿½ï,Mir,STSï¿½ï
118,306,1997,24,STSï¿½ï,Mir,STSï¿½ï
118,349,1997,24,STSï¿½ï,Mir,STSï¿½ï
118,363,1997,24,STSï¿½ï,Mir,STSï¿½ï
118,375,1997,24,STSï¿½ï,Mir,STSï¿½ï
118,426,1997,24,STSï¿½ï,Mir,STSï¿½ï
118,466,1997,24,STSï¿½ï,Mir,STSï¿½ï
118,518,1997,24,STSï¿½ï,Mir,STSï¿½ï
208,118,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
208,306,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
208,349,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
208,363,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
208,375,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
208,426,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
208,466,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
208,518,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
306,118,1997,24,STS-86,Mir,STS-89
306,208,1997,24,STS-86,Mir,STS-89
306,349,1997,24,STS-86,Mir,STS-89
306,363,1997,24,STS-86,Mir,STS-89
306,375,1997,24,STS-86,Mir,STS-89
306,426,1997,24,STS-86,Mir,STS-89
306,466,1997,24,STS-86,Mir,STS-89
306,518,1997,24,STS-86,Mir,STS-89
349,118,1998,24,STS-89,Mir,STS-91
349,208,1998,24,STS-89,Mir,STS-91
349,306,1998,24,STS-89,Mir,STS-91
349,363,1998,24,STS-89,Mir,STS-91
349,375,1998,24,STS-89,Mir,STS-91
349,426,1998,24,STS-89,Mir,STS-91
349,466,1998,24,STS-89,Mir,STS-91
349,518,1998,24,STS-89,Mir,STS-91
363,118,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
363,208,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
363,306,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
363,349,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
363,375,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
363,426,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
363,466,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
363,518,1997,24,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
375,118,1998,24,STSï¿½ï,Mir,STSï¿½ï
375,208,1998,24,STSï¿½ï,Mir,STSï¿½ï
375,306,1998,24,STSï¿½ï,Mir,STSï¿½ï
375,349,1998,24,STSï¿½ï,Mir,STSï¿½ï
375,363,1998,24,STSï¿½ï,Mir,STSï¿½ï
375,426,1998,24,STSï¿½ï,Mir,STSï¿½ï
375,466,1998,24,STSï¿½ï,Mir,STSï¿½ï
375,518,1998,24,STSï¿½ï,Mir,STSï¿½ï
426,118,2010,24,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
426,208,2010,24,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
426,306,2010,24,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
426,349,2010,24,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
426,363,2010,24,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
426,375,2010,24,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
426,466,2010,24,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
426,518,2010,24,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
466,118,2010,24,Soyuz TMA-19,ISS,Soyuz TMA-19
466,208,2010,24,Soyuz TMA-19,ISS,Soyuz TMA-19
466,306,2010,24,Soyuz TMA-19,ISS,Soyuz TMA-19
466,349,2010,24,Soyuz TMA-19,ISS,Soyuz TMA-19
466,363,2010,24,Soyuz TMA-19,ISS,Soyuz TMA-19
466,375,2010,24,Soyuz TMA-19,ISS,Soyuz TMA-19
466,426,2010,24,Soyuz TMA-19,ISS,Soyuz TMA-19
466,518,2010,24,Soyuz TMA-19,ISS,Soyuz TMA-19
518,118,2010,24,soyuz TMA-19,ISS,Soyuz TMA-19
518,208,2010,24,soyuz TMA-19,ISS,Soyuz TMA-19
518,306,2010,24,soyuz TMA-19,ISS,Soyuz TMA-19
518,349,2010,24,soyuz TMA-19,ISS,Soyuz TMA-19
518,363,2010,24,soyuz TMA-19,ISS,Soyuz TMA-19
518,375,2010,24,soyuz TMA-19,ISS,Soyuz TMA-19
518,426,2010,24,soyuz TMA-19,ISS,Soyuz TMA-19
518,466,2010,24,soyuz TMA-19,ISS,Soyuz TMA-19
119,142,1988,STS-26,STS-26,STS-26,STS-26
119,179,1988,STS-26,STS-26,STS-26,STS-26
119,180,1988,STS-26,STS-26,STS-26,STS-26
119,185,1988,STS-26,STS-26,STS-26,STS-26
142,119,1988,STS-26,STS-26,STS-26,STS-26
142,179,1988,STS-26,STS-26,STS-26,STS-26
142,180,1988,STS-26,STS-26,STS-26,STS-26
142,185,1988,STS-26,STS-26,STS-26,STS-26
179,119,1988,STS-26,STS-26,STS-26,STS-26
179,142,1988,STS-26,STS-26,STS-26,STS-26
179,180,1988,STS-26,STS-26,STS-26,STS-26
179,185,1988,STS-26,STS-26,STS-26,STS-26
180,119,1988,STS-26,STS-26,STS-26,STS-26
180,142,1988,STS-26,STS-26,STS-26,STS-26
180,179,1988,STS-26,STS-26,STS-26,STS-26
180,185,1988,STS-26,STS-26,STS-26,STS-26
185,119,1988,STS-26,STS-26,STS-26,STS-26
185,142,1988,STS-26,STS-26,STS-26,STS-26
185,179,1988,STS-26,STS-26,STS-26,STS-26
185,180,1988,STS-26,STS-26,STS-26,STS-26
120,124,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
120,169,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
120,171,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
124,120,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
124,169,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
124,171,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
169,120,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
169,124,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
169,171,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
171,120,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
171,124,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
171,169,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G
122,154,1989,STS-30,STS-30,STS-30,STS-30
122,184,1989,STS-30,STS-30,STS-30,STS-30
122,193,1989,STS-30,STS-30,STS-30,STS-30
122,218,1989,STS-30,STS-30,STS-30,STS-30
154,122,1989,STS-30,STS-30,STS-30,STS-30
154,184,1989,STS-30,STS-30,STS-30,STS-30
154,193,1989,STS-30,STS-30,STS-30,STS-30
154,218,1989,STS-30,STS-30,STS-30,STS-30
184,122,1989,STS-30,STS-30,STS-30,STS-30
184,154,1989,STS-30,STS-30,STS-30,STS-30
184,193,1989,STS-30,STS-30,STS-30,STS-30
184,218,1989,STS-30,STS-30,STS-30,STS-30
193,122,1985,STS-30,STS-30,STS-30,STS-30
193,154,1985,STS-30,STS-30,STS-30,STS-30
193,184,1985,STS-30,STS-30,STS-30,STS-30
193,218,1985,STS-30,STS-30,STS-30,STS-30
218,122,1989,STS-30,STS-30,STS-30,STS-30
218,154,1989,STS-30,STS-30,STS-30,STS-30
218,184,1989,STS-30,STS-30,STS-30,STS-30
218,193,1989,STS-30,STS-30,STS-30,STS-30
122,131,1992,STS-42,STS-42,STS-42,STS-42
122,184,1992,STS-42,STS-42,STS-42,STS-42
122,185,1992,STS-42,STS-42,STS-42,STS-42
122,265,1992,STS-42,STS-42,STS-42,STS-42
122,265,1992,STS-42,STS-42,STS-42,STS-42
122,266,1992,STS-42,STS-42,STS-42,STS-42
122,267,1992,STS-42,STS-42,STS-42,STS-42
131,122,1992,STS-42,STS-42,STS-42,STS-42
131,184,1992,STS-42,STS-42,STS-42,STS-42
131,185,1992,STS-42,STS-42,STS-42,STS-42
131,265,1992,STS-42,STS-42,STS-42,STS-42
131,265,1992,STS-42,STS-42,STS-42,STS-42
131,266,1992,STS-42,STS-42,STS-42,STS-42
131,267,1992,STS-42,STS-42,STS-42,STS-42
184,122,1992,STS-42,STS-42,STS-42,STS-42
184,131,1992,STS-42,STS-42,STS-42,STS-42
184,185,1992,STS-42,STS-42,STS-42,STS-42
184,265,1992,STS-42,STS-42,STS-42,STS-42
184,265,1992,STS-42,STS-42,STS-42,STS-42
184,266,1992,STS-42,STS-42,STS-42,STS-42
184,267,1992,STS-42,STS-42,STS-42,STS-42
185,122,1992,STS-42,STS-42,STS-42,STS-42
185,131,1992,STS-42,STS-42,STS-42,STS-42
185,184,1992,STS-42,STS-42,STS-42,STS-42
185,265,1992,STS-42,STS-42,STS-42,STS-42
185,265,1992,STS-42,STS-42,STS-42,STS-42
185,266,1992,STS-42,STS-42,STS-42,STS-42
185,267,1992,STS-42,STS-42,STS-42,STS-42
265,122,1992,STS-42,STS-42,STS-42,STS-42
265,131,1992,STS-42,STS-42,STS-42,STS-42
265,184,1992,STS-42,STS-42,STS-42,STS-42
265,185,1992,STS-42,STS-42,STS-42,STS-42
265,266,1992,STS-42,STS-42,STS-42,STS-42
265,267,1992,STS-42,STS-42,STS-42,STS-42
265,122,1995,STS-42,STS-42,STS-42,STS-42
265,131,1995,STS-42,STS-42,STS-42,STS-42
265,184,1995,STS-42,STS-42,STS-42,STS-42
265,185,1995,STS-42,STS-42,STS-42,STS-42
265,266,1995,STS-42,STS-42,STS-42,STS-42
265,267,1995,STS-42,STS-42,STS-42,STS-42
266,122,1992,STS-42,STS-42,STS-42,STS-42
266,131,1992,STS-42,STS-42,STS-42,STS-42
266,184,1992,STS-42,STS-42,STS-42,STS-42
266,185,1992,STS-42,STS-42,STS-42,STS-42
266,265,1992,STS-42,STS-42,STS-42,STS-42
266,265,1992,STS-42,STS-42,STS-42,STS-42
266,267,1992,STS-42,STS-42,STS-42,STS-42
267,122,1992,STS-42,STS-42,STS-42,STS-42
267,131,1992,STS-42,STS-42,STS-42,STS-42
267,184,1992,STS-42,STS-42,STS-42,STS-42
267,185,1992,STS-42,STS-42,STS-42,STS-42
267,265,1992,STS-42,STS-42,STS-42,STS-42
267,265,1992,STS-42,STS-42,STS-42,STS-42
267,266,1992,STS-42,STS-42,STS-42,STS-42
124,187,1990,STS-32,STS-32,STS-32,STS-32
124,226,1990,STS-32,STS-32,STS-32,STS-32
124,227,1990,STS-32,STS-32,STS-32,STS-32
124,228,1990,STS-32,STS-32,STS-32,STS-32
187,124,1990,STS-32,STS-32,STS-32,STS-32
187,226,1990,STS-32,STS-32,STS-32,STS-32
187,227,1990,STS-32,STS-32,STS-32,STS-32
187,228,1990,STS-32,STS-32,STS-32,STS-32
226,124,1990,STS-32,STS-32,STS-32,STS-32
226,187,1990,STS-32,STS-32,STS-32,STS-32
226,227,1990,STS-32,STS-32,STS-32,STS-32
226,228,1990,STS-32,STS-32,STS-32,STS-32
227,124,1990,STS-32,STS-32,STS-32,STS-32
227,187,1990,STS-32,STS-32,STS-32,STS-32
227,226,1990,STS-32,STS-32,STS-32,STS-32
227,228,1990,STS-32,STS-32,STS-32,STS-32
228,124,1990,STS-32,STS-32,STS-32,STS-32
228,187,1990,STS-32,STS-32,STS-32,STS-32
228,226,1990,STS-32,STS-32,STS-32,STS-32
228,227,1990,STS-32,STS-32,STS-32,STS-32
124,225,1992,STS-49,STS-49,STS-49,STS-49
124,231,1992,STS-49,STS-49,STS-49,STS-49
124,234,1992,STS-49,STS-49,STS-49,STS-49
124,235,1992,STS-49,STS-49,STS-49,STS-49
124,250,1992,STS-49,STS-49,STS-49,STS-49
124,273,1992,STS-49,STS-49,STS-49,STS-49
225,124,1992,STS-49,STS-49,STS-49,STS-49
225,231,1992,STS-49,STS-49,STS-49,STS-49
225,234,1992,STS-49,STS-49,STS-49,STS-49
225,235,1992,STS-49,STS-49,STS-49,STS-49
225,250,1992,STS-49,STS-49,STS-49,STS-49
225,273,1992,STS-49,STS-49,STS-49,STS-49
231,124,1992,STS-49,STS-49,STS-49,STS-49
231,225,1992,STS-49,STS-49,STS-49,STS-49
231,234,1992,STS-49,STS-49,STS-49,STS-49
231,235,1992,STS-49,STS-49,STS-49,STS-49
231,250,1992,STS-49,STS-49,STS-49,STS-49
231,273,1992,STS-49,STS-49,STS-49,STS-49
234,124,1992,STS-49,STS-49,STS-49,STS-49
234,225,1992,STS-49,STS-49,STS-49,STS-49
234,231,1992,STS-49,STS-49,STS-49,STS-49
234,235,1992,STS-49,STS-49,STS-49,STS-49
234,250,1992,STS-49,STS-49,STS-49,STS-49
234,273,1992,STS-49,STS-49,STS-49,STS-49
235,124,1992,STS-49,STS-49,STS-49,STS-49
235,225,1992,STS-49,STS-49,STS-49,STS-49
235,231,1992,STS-49,STS-49,STS-49,STS-49
235,234,1992,STS-49,STS-49,STS-49,STS-49
235,250,1992,STS-49,STS-49,STS-49,STS-49
235,273,1992,STS-49,STS-49,STS-49,STS-49
250,124,1992,STS-49,STS-49,STS-49,STS-49
250,225,1992,STS-49,STS-49,STS-49,STS-49
250,231,1992,STS-49,STS-49,STS-49,STS-49
250,234,1992,STS-49,STS-49,STS-49,STS-49
250,235,1992,STS-49,STS-49,STS-49,STS-49
250,273,1992,STS-49,STS-49,STS-49,STS-49
273,124,1992,STS-49,STS-49,STS-49,STS-49
273,225,1992,STS-49,STS-49,STS-49,STS-49
273,231,1992,STS-49,STS-49,STS-49,STS-49
273,234,1992,STS-49,STS-49,STS-49,STS-49
273,235,1992,STS-49,STS-49,STS-49,STS-49
273,250,1992,STS-49,STS-49,STS-49,STS-49
125,144,1991,STS-39,STS-39,STS-39,STS-39
125,246,1991,STS-39,STS-39,STS-39,STS-39
125,247,1991,STS-39,STS-39,STS-39,STS-39
125,248,1991,STS-39,STS-39,STS-39,STS-39
125,249,1991,STS-39,STS-39,STS-39,STS-39
125,250,1991,STS-39,STS-39,STS-39,STS-39
144,125,1991,STS-39,STS-39,STS-39,STS-39
144,246,1991,STS-39,STS-39,STS-39,STS-39
144,247,1991,STS-39,STS-39,STS-39,STS-39
144,248,1991,STS-39,STS-39,STS-39,STS-39
144,249,1991,STS-39,STS-39,STS-39,STS-39
144,250,1991,STS-39,STS-39,STS-39,STS-39
246,125,1991,STS-39,STS-39,STS-39,STS-39
246,144,1991,STS-39,STS-39,STS-39,STS-39
246,247,1991,STS-39,STS-39,STS-39,STS-39
246,248,1991,STS-39,STS-39,STS-39,STS-39
246,249,1991,STS-39,STS-39,STS-39,STS-39
246,250,1991,STS-39,STS-39,STS-39,STS-39
247,125,1991,STS-39,STS-39,STS-39,STS-39
247,144,1991,STS-39,STS-39,STS-39,STS-39
247,246,1991,STS-39,STS-39,STS-39,STS-39
247,248,1991,STS-39,STS-39,STS-39,STS-39
247,249,1991,STS-39,STS-39,STS-39,STS-39
247,250,1991,STS-39,STS-39,STS-39,STS-39
248,125,1991,STS-39,STS-39,STS-39,STS-39
248,144,1991,STS-39,STS-39,STS-39,STS-39
248,246,1991,STS-39,STS-39,STS-39,STS-39
248,247,1991,STS-39,STS-39,STS-39,STS-39
248,249,1991,STS-39,STS-39,STS-39,STS-39
248,250,1991,STS-39,STS-39,STS-39,STS-39
249,125,1991,STS-39,STS-39,STS-39,STS-39
249,144,1991,STS-39,STS-39,STS-39,STS-39
249,246,1991,STS-39,STS-39,STS-39,STS-39
249,247,1991,STS-39,STS-39,STS-39,STS-39
249,248,1991,STS-39,STS-39,STS-39,STS-39
249,250,1991,STS-39,STS-39,STS-39,STS-39
250,125,1991,STS-39,STS-39,STS-39,STS-39
250,144,1991,STS-39,STS-39,STS-39,STS-39
250,246,1991,STS-39,STS-39,STS-39,STS-39
250,247,1991,STS-39,STS-39,STS-39,STS-39
250,248,1991,STS-39,STS-39,STS-39,STS-39
250,249,1991,STS-39,STS-39,STS-39,STS-39
125,154,1992,STS-53,STS-53,STS-53,STS-53
125,233,1992,STS-53,STS-53,STS-53,STS-53
125,262,1992,STS-53,STS-53,STS-53,STS-53
125,287,1992,STS-53,STS-53,STS-53,STS-53
154,125,1992,STS-53,STS-53,STS-53,STS-53
154,233,1992,STS-53,STS-53,STS-53,STS-53
154,262,1992,STS-53,STS-53,STS-53,STS-53
154,287,1992,STS-53,STS-53,STS-53,STS-53
233,125,1992,STS-53,STS-53,STS-53,STS-53
233,154,1992,STS-53,STS-53,STS-53,STS-53
233,262,1992,STS-53,STS-53,STS-53,STS-53
233,287,1992,STS-53,STS-53,STS-53,STS-53
262,125,1992,STS-53,STS-53,STS-53,STS-53
262,154,1992,STS-53,STS-53,STS-53,STS-53
262,233,1992,STS-53,STS-53,STS-53,STS-53
262,287,1992,STS-53,STS-53,STS-53,STS-53
287,125,1992,STS-53,STS-53,STS-53,STS-53
287,154,1992,STS-53,STS-53,STS-53,STS-53
287,233,1992,STS-53,STS-53,STS-53,STS-53
287,262,1992,STS-53,STS-53,STS-53,STS-53
128,193,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
128,194,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
128,195,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
193,128,1989,STS-61-B,STS-61-B,STS-61-B,STS-61-B
193,194,1989,STS-61-B,STS-61-B,STS-61-B,STS-61-B
193,195,1989,STS-61-B,STS-61-B,STS-61-B,STS-61-B
194,128,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
194,193,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
194,195,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
195,128,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
195,193,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
195,194,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B
128,151,1989,STS-28,STS-28,STS-28,STS-28
128,219,1989,STS-28,STS-28,STS-28,STS-28
128,220,1989,STS-28,STS-28,STS-28,STS-28
128,221,1989,STS-28,STS-28,STS-28,STS-28
151,128,1989,STS-28,STS-28,STS-28,STS-28
151,219,1989,STS-28,STS-28,STS-28,STS-28
151,220,1989,STS-28,STS-28,STS-28,STS-28
151,221,1989,STS-28,STS-28,STS-28,STS-28
219,128,1989,STS-28,STS-28,STS-28,STS-28
219,151,1989,STS-28,STS-28,STS-28,STS-28
219,220,1989,STS-28,STS-28,STS-28,STS-28
219,221,1989,STS-28,STS-28,STS-28,STS-28
220,128,1989,STS-28,STS-28,STS-28,STS-28
220,151,1989,STS-28,STS-28,STS-28,STS-28
220,219,1989,STS-28,STS-28,STS-28,STS-28
220,221,1989,STS-28,STS-28,STS-28,STS-28
221,128,1989,STS-28,STS-28,STS-28,STS-28
221,151,1989,STS-28,STS-28,STS-28,STS-28
221,219,1989,STS-28,STS-28,STS-28,STS-28
